,MovieID,Genres,Rating,index
955642,3699,"Adventure,Drama,Romance,Sci-Fi",5,3011
956512,3700,"Drama,Sci-Fi",5,3012
956775,3701,"Crime,Drama,Sci-Fi",5,3013
957259,3702,"Action,Sci-Fi",5,3014
958322,3703,"Action,Sci-Fi",5,3015
959368,3704,"Action,Sci-Fi",5,3016
960251,3705,"Action,Adventure,Romance,Thriller",5,3017
960466,3706,"Film-Noir,Mystery,Thriller",5,3018
960914,3707,Drama,5,3019
961143,3708,"Horror,Thriller",5,3020
961412,3709,Horror,5,3021
961532,3710,"Action,Comedy",5,3022
961712,3711,Drama,5,3023
961744,3712,Comedy,5,3024
962106,3713,Drama,5,3025
962199,3714,Drama,5,3026
962261,3715,Comedy,5,3027
962458,3717,"Action,Crime",5,3028
962997,3718,Documentary,5,3029
963056,3719,"Comedy,Romance",5,3030
963108,3720,Drama,5,3031
963211,3721,Comedy,5,3032
963220,3723,Drama,5,3033
963492,3724,"Drama,War",5,3034
963680,3725,"Animation,Musical",5,3035
963789,3726,"Action,Thriller",5,3036
963898,3727,"Comedy,Horror",5,3037
964036,3728,Thriller,5,3038
964186,3729,"Action,Crime",5,3039
964405,3730,"Drama,Mystery",5,3040
964860,3731,"Drama,Thriller",5,3041
964907,3732,Horror,5,3042
964974,3733,Drama,5,3043
965271,3734,Drama,5,3044
965322,3735,"Crime,Drama",5,3045
965813,3736,Drama,5,3046
965853,3737,"Drama,Western",5,3047
965918,3738,Drama,5,3048
965979,3739,"Comedy,Romance",5,3049
966019,3740,"Action,Comedy",5,3050
966606,3741,"Crime,Drama",5,3051
966845,3742,"Drama,War",5,3052
967081,3743,"Comedy,Romance",5,3053
967253,3744,"Action,Crime",5,3054
967578,3745,"Adventure,Animation,Sci-Fi",5,3055
968112,3746,"Drama,War",5,3056
968180,3747,Drama,5,3057
968331,3749,Drama,5,3058
968353,3751,"Animation,Children's,Comedy",5,3059
969683,3752,Comedy,5,3060
970241,3753,"Action,Drama,War",5,3061
971509,3754,"Animation,Children's,Comedy",5,3062
971692,3755,"Action,Adventure,Thriller",5,3063
972713,3756,Drama,5,3064
972728,3757,Horror,5,3065
972772,3758,"Drama,Sci-Fi,Thriller",5,3066
972864,3759,"Animation,Children's,Musical",5,3067
972897,3760,Comedy,5,3068
973202,3761,"Crime,Drama",5,3069
973240,3763,"Action,Crime,Thriller",5,3070
973953,3764,"Action,Crime,Thriller",5,3071
974184,3765,"Drama,Romance",5,3072
974293,3766,"Action,War",5,3073
974518,3767,"Action,War",5,3074
974545,3768,"Action,War",5,3075
974606,3769,Action,5,3076
974790,3770,"Adventure,Crime,Sci-Fi,Thriller",5,3077
975133,3771,"Action,Adventure",5,3078
975288,3773,Comedy,5,3079
975518,3775,"Animation,Children's,Musical",5,3080
975540,3776,"Animation,Children's,Musical",5,3081
975566,3777,"Comedy,Horror",5,3082
975577,3778,"Comedy,Drama",5,3083
975583,3780,Sci-Fi,5,3084
975622,3781,"Action,Crime",5,3085
975652,3782,"Action,Crime",5,3086
975695,3783,"Crime,Drama",5,3087
975930,3784,Comedy,5,3088
976095,3785,"Comedy,Horror",5,3089
976717,3786,Comedy,5,3090
976894,3787,Comedy,5,3091
976954,3788,"Drama,Mystery",5,3092
977199,3789,Drama,5,3093
977363,3790,Drama,5,3094
977411,3791,Drama,5,3095
977849,3792,Western,5,3096
977917,3793,"Action,Sci-Fi",5,3097
979429,3794,"Comedy,Drama",5,3098
979547,3795,Drama,5,3099
979666,3798,Thriller,5,3100
980155,3799,"Animation,Children's",5,3101
980216,3800,"Drama,Romance",5,3102
980220,3801,"Drama,Mystery",5,3103
980426,3802,"Action,Sci-Fi",5,3104
980728,3803,Drama,5,3105
980738,3804,Comedy,5,3106
980798,3805,"Action,Adventure,Drama",5,3107
980819,3806,Western,5,3108
980882,3807,"Action,Adventure",5,3109
980976,3808,"Drama,War",5,3110
981017,3809,Comedy,5,3111
981843,3810,"Drama,Thriller",5,3112
981919,3811,"Drama,War",5,3113
982279,3812,Comedy,5,3114
982561,3813,Drama,5,3115
982647,3814,Comedy,5,3116
982863,3816,Drama,5,3117
982902,3817,"Comedy,Drama",5,3118
982919,3818,"Comedy,Musical",5,3119
982926,3819,Comedy,5,3120
983202,3820,Children's,5,3121
983252,3821,Comedy,5,3122
983456,3822,"Drama,Romance",5,3123
983525,3823,Drama,5,3124
983591,3824,"Drama,Romance",5,3125
983729,3825,Drama,5,3126
983937,3826,"Horror,Sci-Fi,Thriller",5,3127
984320,3827,"Action,Sci-Fi",5,3128
984798,3830,"Comedy,Horror,Thriller",5,3129
984824,3831,Comedy,5,3130
985006,3832,Horror,5,3131
985035,3833,"Horror,Sci-Fi",5,3132
985087,3834,"Adventure,Drama,Romance",5,3133
985273,3835,Thriller,5,3134
985435,3836,"Action,Comedy,War",5,3135
985814,3837,Horror,5,3136
985900,3838,Horror,5,3137
985943,3839,Horror,5,3138
986015,3840,Horror,5,3139
986101,3841,"Action,Comedy",5,3140
986408,3843,Horror,5,3141
986437,3844,Drama,5,3142
986855,3845,Drama,5,3143
986885,3846,Comedy,5,3144
987012,3847,Horror,5,3145
987044,3848,"Drama,Thriller",5,3146
987057,3849,Thriller,5,3147
987099,3850,"Crime,Thriller",5,3148
987112,3851,Comedy,5,3149
987155,3852,Comedy,5,3150
987360,3853,Drama,5,3151
987373,3854,"Drama,Romance",5,3152
987404,3855,"Drama,Romance",5,3153
987437,3857,Thriller,5,3154
987493,3858,Comedy,5,3155
987563,3859,Documentary,5,3156
987686,3861,Comedy,5,3157
987919,3862,Comedy,5,3158
987940,3863,"Sci-Fi,Thriller",5,3159
988598,3864,"Action,Adventure,Sci-Fi",5,3160
988724,3865,"Comedy,Documentary",5,3161
988871,3866,Comedy,5,3162
988874,3867,Drama,5,3163
988888,3868,Comedy,5,3164
989583,3869,Comedy,5,3165
990014,3870,Drama,5,3166
990058,3871,"Drama,Western",5,3167
990367,3872,Drama,5,3168
990471,3873,"Comedy,Western",5,3169
990746,3874,"Comedy,Romance",5,3170
990786,3877,"Action,Adventure,Fantasy",5,3171
991081,3879,Action,5,3172
991121,3880,Documentary,5,3173
991134,3881,Documentary,5,3174
991157,3882,Comedy,5,3175
991383,3883,"Comedy,Drama",5,3176
991430,3885,"Comedy,Romance",5,3177
991477,3886,Drama,5,3178
991495,3888,"Drama,Romance",5,3179
991536,3889,"Action,Adventure,Fantasy",5,3180
991646,3892,Horror,5,3181
991652,3893,"Comedy,Thriller",5,3182
992212,3894,Drama,5,3183
992325,3896,"Crime,Thriller",5,3184
992504,3897,"Comedy,Drama",5,3185
993556,3900,"Comedy,Drama",5,3186
993615,3901,"Comedy,Drama",5,3187
993688,3902,Drama,5,3188
993707,3903,Drama,5,3189
993764,3905,Comedy,5,3190
993773,3906,Crime,5,3191
993846,3908,Horror,5,3192
993925,3909,"Comedy,Romance",5,3193
993963,3910,"Drama,Musical",5,3194
994174,3911,Comedy,5,3195
994871,3913,Documentary,5,3196
994897,3914,Drama,5,3197
994962,3915,Drama,5,3198
995088,3916,Drama,5,3199
995525,3917,Horror,5,3200
995807,3918,Horror,5,3201
996059,3920,"Drama,Fantasy",5,3202
996126,3921,Comedy,5,3203
996171,3922,Comedy,5,3204
996263,3923,"Horror,Sci-Fi",5,3205
996321,3924,Comedy,5,3206
996340,3925,Comedy,5,3207
996473,3926,"Adventure,Sci-Fi",5,3208
996645,3927,"Adventure,Sci-Fi",5,3209
997001,3928,"Comedy,Horror",5,3210
997200,3929,Comedy,5,3211
997345,3930,Horror,5,3212
997595,3932,"Horror,Sci-Fi",5,3213
997849,3934,Sci-Fi,5,3214
997881,3935,Horror,5,3215
997893,3936,"Drama,Thriller",5,3216
998016,3937,"Sci-Fi,Thriller",5,3217
998167,3939,Horror,5,3218
998206,3940,Horror,5,3219
998226,3941,Horror,5,3220
998254,3942,Horror,5,3221
998258,3943,Comedy,5,3222
998360,3944,"Comedy,Drama",5,3223
998367,3945,"Adventure,Animation,Children's",5,3224
998431,3946,"Action,Drama,Thriller",5,3225
998513,3947,Thriller,5,3226
998568,3948,Comedy,5,3227
999424,3949,Drama,5,3228
999732,3950,Drama,5,3229
999781,3951,Drama,5,3230
999822,3952,"Drama,Thriller",5,3231
